SequenceName	ClusterNumber
fragment9277	32
fragment10442	33
fragment3081	33
fragment2533	33
fragment8974	33
fragment9299	33
fragment3258	34
fragment3222	34
fragment3220	34
fragment3076	34
fragment3074	34
fragment3224	34
fragment3104	34
fragment3314	34
fragment3226	34
fragment3227	34
fragment3078	34
fragment3079	34
fragment3347	34
fragment10465	34
fragment3286	34
fragment3246	34
fragment3288	34
fragment3253	34
fragment37921	34
fragment3244	34
fragment3268	34
fragment3284	34
fragment3248	34
fragment3184	34
fragment3241	34
fragment3331	34
fragment3178	34
fragment1580	34
fragment3308	34
fragment1919	34
fragment3291	34
fragment3236	34
fragment3647	34
fragment3186	34
fragment3238	34
fragment3360	34
fragment3261	34
fragment3310	34
fragment3255	34
fragment3257	34
fragment3274	34
fragment3271	34
fragment10425	35
fragment9936	35
fragment10493	35
fragment2309	35
fragment10429	35
fragment10443	36
fragment9410	36
fragment9576	36
fragment3055	36
fragment3193	36
fragment3190	36
fragment10439	37
fragment9512	37
fragment9238	37
fragment8934	37
fragment3093	38
fragment10436	38
fragment8938	38
fragment10428	38
fragment10440	38
fragment3197	39
fragment5258	39
fragment37771	39
fragment9164	39
fragment9166	39
fragment9495	40
fragment3174	40
fragment10438	40
fragment9492	40
fragment10450	40
fragment9514	40
fragment10444	40
fragment38081	-1
fragment38082	-1
fragment3907	41
fragment3908	41
fragment3915	41
fragment3918	41
fragment3912	41
fragment38079	41
fragment38084	-1
fragment37924	42
fragment4094	42
fragment4095	42
fragment4096	42
fragment2692	42
fragment2691	42
fragment2693	42
fragment2694	42
fragment4093	42
fragment4092	42
fragment10897	-1
fragment2990	-1
fragment11088	43
fragment11089	43
fragment10902	-1
fragment57	44
fragment67	44
fragment10623	45
fragment2550	45
fragment10895	46
fragment11087	46
fragment11281	-1
fragment1979	47
fragment11086	47
fragment4359	48
fragment2715	48
fragment10785	48
fragment2720	48
fragment2722	48
fragment2725	48
fragment2713	48
fragment2248	48
fragment2723	48
fragment2716	48
fragment2717	48
fragment4305	-1
fragment11280	-1
fragment37880	-1
fragment4283	49
fragment1989	49
fragment1993	50
fragment1955	50
fragment2056	50
fragment2210	50
fragment2052	-1
fragment1984	-1
fragment38100	-1
fragment37853	-1
fragment2605	51
fragment38099	51
fragment37620	52
fragment37845	52
fragment37842	52
fragment1968	-1
fragment4349	-1
fragment37857	53
fragment2606	53
fragment3756	54
fragment3757	54
fragment4301	54
fragment4297	54
fragment3746	54
fragment3744	54
fragment3745	54
fragment3769	54
fragment3775	54
fragment4422	54
fragment4420	54
fragment3765	54
fragment3767	54
fragment3770	54
fragment3703	54
fragment8788	55
fragment8787	55
fragment3727	55
fragment8620	55
fragment8647	55
fragment3738	55
fragment8588	55
fragment8587	55
fragment8663	55
fragment8640	55
fragment3734	56
fragment3730	56
fragment3731	56
fragment3777	57
fragment3779	57
fragment38206	-1
fragment38200	-1
fragment38205	-1
fragment38197	-1
fragment8641	58
fragment8615	58
fragment8874	58
fragment8854	58
fragment4423	58
fragment4411	58
fragment8572	58
fragment8852	58
fragment8850	58
fragment8864	58
fragment8601	58
fragment8861	58
fragment8866	58
fragment8877	58
fragment8664	58
fragment4587	58
fragment8860	58
fragment8610	58
fragment8606	58
fragment8781	58
fragment8574	58
fragment8577	58
fragment8608	58
fragment8617	58
fragment8666	59
fragment8578	59
fragment8645	59
fragment8646	59
fragment8659	59
fragment8661	59
fragment8650	59
fragment8649	59
fragment8669	59
fragment8632	59
fragment8594	59
fragment8623	59
fragment2300	59
fragment8628	59
fragment8644	59
fragment8582	59
fragment8581	59
fragment8634	59
fragment8648	59
fragment8658	59
fragment8592	59
fragment8584	59
fragment8637	60
fragment8841	60
fragment8846	60
fragment8591	60
fragment8843	60
fragment8836	60
fragment8849	60
fragment8580	60
fragment8597	60
fragment8792	60
fragment8865	60
fragment8862	60
fragment8612	60
fragment3741	61
fragment4413	61
fragment3742	61
fragment4281	62
fragment4280	62
fragment3972	62
fragment3966	62
fragment3983	62
fragment3952	62
fragment3929	62
fragment3932	62
fragment3928	62
fragment3948	62
fragment3967	62
fragment3974	62
fragment3956	62
fragment3949	62
fragment3950	62
fragment3939	62
fragment3942	62
fragment3963	62
fragment3954	62
fragment3945	62
fragment3953	62
fragment3955	62
fragment3970	62
fragment3959	62
fragment1479	-1
fragment4102	63
fragment4036	63
fragment4103	63
fragment1440	63
fragment4115	63
fragment4045	63
fragment4104	63
fragment4057	63
fragment4049	63
fragment4043	63
fragment4025	63
fragment4039	63
fragment4038	63
fragment4028	63
fragment4050	63
fragment38195	-1
fragment3794	64
fragment3884	64
fragment3803	64
fragment3924	64
fragment3783	64
fragment3802	64
fragment3806	64
fragment3886	64
fragment3885	64
fragment3868	64
fragment3869	64
fragment3900	64
fragment3870	64
fragment2560	64
fragment3872	64
fragment3879	64
fragment3880	64
fragment3887	64
fragment3991	64
fragment3877	64
fragment3882	64
fragment3866	64
fragment3867	64
fragment3893	64
fragment3881	64
fragment4007	65
fragment3797	65
fragment3798	65
fragment3999	65
fragment4003	65
fragment3751	65
fragment4097	65
fragment4010	65
fragment3814	65
fragment4106	65
fragment4108	65
fragment4098	65
fragment4014	65
fragment4085	65
fragment3813	65
fragment4086	65
fragment3818	65
fragment3841	65
fragment4090	65
fragment3829	65
fragment3831	65
fragment3855	65
fragment3856	65
fragment3834	65
fragment3825	65
fragment4087	65
fragment4089	65
fragment3849	65
fragment3824	65
fragment3820	65
fragment3826	65
fragment3862	65
fragment3852	65
fragment3851	65
fragment3848	65
fragment8835	66
fragment8808	66
fragment8801	66
fragment8829	66
fragment8888	66
fragment8890	66
fragment8884	66
fragment8885	66
fragment8807	66
fragment8871	66
fragment8833	66
fragment8813	66
fragment8803	66
fragment8822	66
fragment8815	66
fragment8831	66
fragment8799	66
fragment8802	66
fragment8785	66
fragment8798	66
fragment8795	66
fragment8797	66
fragment3997	67
fragment3998	67
fragment4074	67
fragment4073	67
fragment4080	67
fragment4079	67
fragment4061	67
fragment4027	67
fragment4002	67
fragment4105	67
fragment4121	67
fragment4033	67
fragment4110	67
fragment4111	67
fragment4112	67
fragment4071	67
fragment4068	67
fragment4067	67
fragment4100	67
fragment4099	67
fragment4414	68
fragment4075	68
fragment4123	68
fragment4077	68
fragment4076	68
fragment4078	68
fragment3167	69
fragment3166	69
fragment2532	69
fragment3207	70
fragment3365	70
fragment4272	70
fragment4271	70
fragment4270	70
fragment4331	70
fragment3206	70
fragment3205	70
fragment3209	71
fragment2657	71
fragment3480	71
fragment2648	71
fragment2653	71
fragment2654	71
fragment2651	71
fragment38218	-1
fragment4273	72
fragment4134	72
fragment10496	72
fragment2699	72
fragment2702	72
fragment9720	73
fragment9616	73
fragment9620	73
fragment9610	73
fragment9614	73
fragment9627	73
fragment9629	73
fragment9625	73
fragment9626	73
fragment9630	73
fragment9735	73
fragment38155	74
fragment38156	74
fragment2814	-1
fragment2815	-1
fragment10530	75
fragment10525	75
fragment10497	75
fragment10529	75
fragment10527	75
fragment2816	75
fragment2822	76
fragment31679	76
fragment31676	76
fragment31674	76
fragment38158	-1
fragment9980	77
fragment9977	77
fragment10519	77
fragment10518	77
fragment10517	77
fragment9983	77
fragment1909	77
fragment1568	78
fragment1465	78
fragment1473	78
fragment1425	-1
fragment1571	-1
fragment1855	79
fragment1477	79
fragment1517	-1
fragment1574	-1
fragment1516	-1
fragment1461	-1
fragment37470	-1
fragment1547	80
fragment1478	80
fragment1859	-1
fragment2592	-1
fragment9846	81
fragment9845	81
fragment9808	81
fragment9800	81
fragment2677	81
fragment9801	81
fragment9777	81
fragment9783	81
fragment9786	81
fragment9782	81
fragment9789	81
fragment9795	81
fragment9787	81
fragment9781	81
fragment4260	81
fragment9794	81
fragment9792	81
fragment9979	82
fragment31670	82
fragment10521	82
fragment31666	82
fragment31669	82
fragment31667	82
fragment9984	82
fragment10531	82
fragment1886	-1
fragment2810	83
fragment1867	83
fragment1869	83
fragment6336	84
fragment6311	84
fragment6343	84
fragment37713	84
fragment6357	84
fragment6325	84
fragment8510	84
fragment37686	84
fragment6361	84
fragment6333	84
fragment3391	84
fragment631	84
fragment37699	84
fragment6102	84
fragment5962	84
fragment2561	84
fragment37685	84
fragment6942	84
fragment6047	84
fragment7248	84
fragment7442	84
fragment7391	84
fragment6337	84
fragment6341	84
fragment6363	84
fragment37665	84
fragment5406	84
fragment37674	84
fragment37675	84
fragment5695	84
fragment38072	84
fragment37667	84
fragment6295	84
fragment6386	84
fragment6344	84
fragment7338	84
fragment6345	85
fragment37668	85
fragment4894	85
fragment6606	85
fragment6276	85
fragment6350	85
fragment7245	85
fragment6282	85
fragment6351	85
fragment24307	85
fragment7253	85
fragment6279	85
fragment6509	85
fragment6347	85
fragment4855	85
fragment20826	85
fragment12814	85
fragment6348	85
fragment7339	85
fragment8444	85
fragment7478	85
fragment7117	85
fragment20861	86
fragment6409	86
fragment6406	86
fragment6388	86
fragment6418	86
fragment6410	86
fragment6648	86
fragment5702	86
fragment6319	86
fragment6401	86
fragment6405	86
fragment6108	86
fragment7256	86
fragment606	86
fragment6101	86
fragment2706	86
fragment8514	86
fragment6106	86
fragment7340	86
fragment6321	86
fragment6416	86
fragment6408	86
fragment6052	86
fragment6618	87
fragment6701	87
fragment6617	87
fragment8517	87
fragment6703	87
fragment7277	87
fragment6541	87
fragment8528	87
fragment6702	87
fragment8908	87
fragment7264	87
fragment37677	87
fragment20883	87
fragment8531	87
fragment6875	87
fragment7280	87
fragment6833	87
fragment7344	87
fragment6551	87
fragment6057	87
fragment6056	87
fragment6073	87
fragment6879	87
fragment6727	87
fragment6747	87
fragment6745	87
fragment6883	87
fragment6828	87
fragment6925	87
fragment6724	87
fragment5899	87
fragment6731	87
fragment6746	87
fragment5420	87
fragment6743	87
fragment6707	87
fragment6849	87
fragment6411	87
fragment6712	87
fragment6870	87
fragment1604	87
fragment6893	87
fragment6885	87
fragment6872	87
fragment6859	87
fragment6868	87
fragment6127	87
fragment6848	87
fragment7401	87
fragment7279	87
fragment6718	87
fragment6863	87
fragment6864	87
fragment6690	87
fragment7337	87
fragment6065	87
fragment6721	87
fragment7270	87
fragment8529	87
fragment10568	87
fragment7777	87
fragment7778	87
fragment22125	88
fragment8914	88
fragment6749	88
fragment6271	88
fragment6916	88
fragment6835	88
fragment6770	88
fragment6802	88
fragment8530	88
fragment6116	88
fragment37692	88
fragment6824	88
fragment6066	88
fragment6786	88
fragment6788	88
fragment6782	88
fragment7273	88
fragment6808	88
fragment6784	88
fragment6779	88
fragment6917	88
fragment20565	88
fragment20365	88
fragment6818	88
fragment7402	88
fragment7350	88
fragment6695	88
fragment6757	88
fragment37679	88
fragment3010	88
fragment30144	88
fragment7444	88
fragment6637	89
fragment6609	89
fragment6651	89
fragment7758	89
fragment7744	89
fragment7427	89
fragment5688	89
fragment5411	89
fragment6294	89
fragment6611	89
fragment8911	89
fragment6459	89
fragment6468	89
fragment6612	89
fragment6664	89
fragment7426	89
fragment6515	89
fragment5421	89
fragment7775	89
fragment6604	89
fragment6646	89
fragment6456	89
fragment6508	89
fragment6457	89
fragment6461	89
fragment6602	89
fragment36483	89
fragment6455	89
fragment6485	89
fragment6489	89
fragment6603	89
fragment6601	89
fragment37678	89
fragment5968	89
fragment5410	89
fragment5408	89
fragment6490	89
fragment6644	89
fragment8526	89
fragment8522	89
fragment6506	89
fragment8515	89
fragment37690	89
fragment7260	89
fragment6054	89
fragment5957	89
fragment6614	89
fragment6642	89
fragment7266	89
fragment6640	89
fragment6504	89
fragment6437	89
fragment6493	89
fragment6516	89
fragment5413	89
fragment6668	89
fragment6507	89
fragment6505	89
fragment5701	89
fragment7347	89
fragment7769	90
fragment7732	90
fragment7761	90
fragment7739	90
fragment7746	90
fragment7572	90
fragment36028	90
fragment8229	90
fragment7724	90
fragment7731	90
fragment7694	90
fragment7509	90
fragment7736	90
fragment7741	90
fragment7757	90
fragment35273	90
fragment7740	90
fragment7742	90
fragment7756	90
fragment7730	90
