SequenceName	ClusterNumber
fragment4727	43
fragment4723	43
fragment4722	43
fragment4716	43
fragment4937	43
fragment5098	43
fragment4901	43
fragment5240	43
fragment4810	43
fragment4906	43
fragment4939	43
fragment4691	43
fragment4703	43
fragment4717	43
fragment5226	43
fragment9563	43
fragment6428	43
fragment4653	43
fragment4910	43
fragment5241	43
fragment5122	43
fragment4652	43
fragment5243	43
fragment4926	43
fragment4923	43
fragment5244	43
fragment5242	43
fragment4921	43
fragment4920	43
fragment5179	43
fragment4925	43
fragment5061	43
fragment4933	43
fragment4918	43
fragment4885	43
fragment4886	43
fragment5177	43
fragment4958	43
fragment37897	43
fragment5091	43
fragment4919	43
fragment38193	-1
fragment4524	-1
fragment4519	-1
fragment4541	-1
fragment5212	-1
fragment4544	-1
fragment4533	-1
fragment4537	-1
fragment4521	-1
fragment4520	-1
fragment4530	-1
fragment4527	-1
fragment4528	-1
fragment5208	-1
fragment5209	-1
fragment4539	-1
fragment4588	44
fragment4589	44
fragment4547	-1
fragment5032	45
fragment7763	45
fragment7716	45
fragment7717	45
fragment4692	45
fragment4693	45
fragment7772	45
fragment7771	45
fragment7762	45
fragment7765	45
fragment4785	45
fragment4784	45
fragment4640	45
fragment4747	45
fragment4624	45
fragment15438	45
fragment7769	45
fragment7732	45
fragment7761	45
fragment7739	45
fragment4775	45
fragment4774	45
fragment4779	45
fragment4790	45
fragment7746	45
fragment7572	45
fragment36028	45
fragment6142	45
fragment6637	45
fragment6609	45
fragment8229	45
fragment7724	45
fragment7731	45
fragment7694	45
fragment7509	45
fragment7736	45
fragment7741	45
fragment5034	45
fragment4841	45
fragment4838	45
fragment5162	45
fragment6651	45
fragment20861	45
fragment7758	45
fragment7744	45
fragment7757	45
fragment35273	45
fragment7740	45
fragment7742	45
fragment5033	45
fragment5035	45
fragment5024	45
fragment5163	45
fragment4614	45
fragment4625	45
fragment6409	45
fragment7427	45
fragment5688	45
fragment5411	45
fragment6294	45
fragment22125	45
fragment8914	45
fragment6749	45
fragment7756	45
fragment7730	45
fragment9326	45
fragment4675	45
fragment4684	45
fragment4636	45
fragment4619	45
fragment4635	45
fragment6611	45
fragment8911	45
fragment6406	45
fragment6459	45
fragment6468	45
fragment18826	45
fragment18417	45
fragment4677	45
fragment4676	45
fragment4678	45
fragment5026	45
fragment5161	45
fragment4688	45
fragment5029	45
fragment4631	45
fragment4627	45
fragment4618	45
fragment4617	45
fragment4632	45
fragment4629	45
fragment6612	45
fragment6664	45
fragment7426	45
fragment6618	45
fragment6515	45
fragment5421	45
fragment7775	45
fragment6271	45
fragment6916	45
fragment6835	45
fragment4679	45
fragment6604	45
fragment6646	45
fragment6388	45
fragment6456	45
fragment6508	45
fragment6457	45
fragment6461	45
fragment6701	45
fragment6617	45
fragment8517	45
fragment4681	45
fragment4683	45
fragment6602	45
fragment6418	45
fragment36483	45
fragment6455	45
fragment6703	45
fragment7277	45
fragment6541	45
fragment6485	45
fragment6489	45
fragment6603	45
fragment6601	45
fragment37678	45
fragment6410	45
fragment6648	45
fragment5702	45
fragment6319	45
fragment6345	45
fragment5968	45
fragment8528	45
fragment6702	45
fragment5410	45
fragment5408	45
fragment6490	45
fragment6770	45
fragment6802	45
fragment8530	45
fragment6644	45
fragment8526	45
fragment8522	45
fragment6401	45
fragment37668	45
fragment6506	45
fragment8515	45
fragment37690	45
fragment7260	45
fragment6054	45
fragment8908	45
fragment7264	45
fragment37677	45
fragment20883	45
fragment6116	45
fragment37692	45
fragment6824	45
fragment6066	45
fragment6786	45
fragment5957	45
fragment6614	45
fragment6642	45
fragment7266	45
fragment6640	45
fragment6405	45
fragment6108	45
fragment7256	45
fragment606	45
fragment6101	45
fragment4894	45
fragment6606	45
fragment6276	45
fragment6350	45
fragment6504	45
fragment8531	45
fragment6875	45
fragment6437	45
fragment6493	45
fragment6516	45
fragment5413	45
fragment6788	45
fragment6782	45
fragment7273	45
fragment6808	45
fragment6784	45
fragment6668	45
fragment2706	45
fragment6336	45
fragment7245	45
fragment6282	45
fragment6351	45
fragment24307	45
fragment7253	45
fragment6507	45
fragment6505	45
fragment7280	45
fragment6833	45
fragment7344	45
fragment6551	45
fragment6057	45
fragment6056	45
fragment6779	45
fragment6917	45
fragment20565	45
fragment20365	45
fragment6818	45
fragment7402	45
fragment7350	45
fragment5701	45
fragment7347	45
fragment8514	45
fragment6311	45
fragment6343	45
fragment6279	45
fragment6509	45
fragment6347	45
fragment6073	45
fragment6879	45
fragment6727	45
fragment6747	45
fragment6745	45
fragment6695	45
fragment6757	45
fragment37679	45
fragment3010	45
fragment30144	45
fragment7444	45
fragment6106	45
fragment37713	45
fragment6357	45
fragment6325	45
fragment8510	45
fragment4855	45
fragment20826	45
fragment12814	45
fragment6348	45
fragment7339	45
fragment6883	45
fragment6828	45
fragment6925	45
fragment6724	45
fragment5899	45
fragment6731	45
fragment6746	45
fragment5420	45
fragment6743	45
fragment6707	45
fragment7340	45
fragment37686	45
fragment6361	45
fragment6333	45
fragment3391	45
fragment631	45
fragment8444	45
fragment6849	45
fragment6411	45
fragment6712	45
fragment6321	45
fragment37699	45
fragment6102	45
fragment5962	45
fragment7478	45
fragment7117	45
fragment6870	45
fragment1604	45
fragment6893	45
fragment6885	45
fragment6872	45
fragment6859	45
fragment6868	45
fragment6127	45
fragment6416	45
fragment2561	45
