SequenceName	ClusterNumber
fragment8865	22
fragment4423	22
fragment4411	22
fragment8572	22
fragment8852	22
fragment8862	22
fragment8612	22
fragment3777	22
fragment3779	22
fragment3734	22
fragment3730	22
fragment3731	22
fragment8850	22
fragment8864	22
fragment8601	22
fragment8861	22
fragment8866	22
fragment8877	22
fragment8664	22
fragment4587	22
fragment8860	22
fragment8610	22
fragment8606	22
fragment8781	22
fragment8574	22
fragment8577	22
fragment8608	22
fragment8617	22
fragment8666	23
fragment8788	23
fragment8787	23
fragment3727	23
fragment8620	23
fragment8578	23
fragment8645	23
fragment8646	23
fragment8659	23
fragment8661	23
fragment8647	23
fragment3738	23
fragment8650	23
fragment8588	23
fragment8587	23
fragment8663	23
fragment8640	23
fragment8649	23
fragment8669	23
fragment8632	23
fragment8594	23
fragment8623	23
fragment2300	23
fragment8628	23
fragment8644	23
fragment8582	23
fragment8581	23
fragment8634	23
fragment8648	23
fragment8658	23
fragment8592	23
fragment8584	23
fragment4414	24
fragment3741	24
fragment4413	24
fragment3742	24
fragment1479	-1
fragment38195	-1
fragment4061	25
fragment4105	25
fragment4121	25
fragment4033	25
fragment4110	25
fragment4111	25
fragment4102	25
fragment4036	25
fragment4103	25
fragment4112	25
fragment4071	25
fragment1440	25
fragment4115	25
fragment4068	25
fragment4067	25
fragment4100	25
fragment4099	25
fragment4045	25
fragment4104	25
fragment4057	25
fragment4049	25
fragment4043	25
fragment4025	25
fragment4039	25
fragment4038	25
fragment4028	25
fragment4050	25
fragment3839	26
fragment3907	26
fragment3908	26
fragment3915	26
fragment3913	26
fragment1955	26
fragment3918	26
fragment2056	26
fragment2210	26
fragment4283	26
fragment3756	26
fragment3757	26
fragment4301	26
fragment4297	26
fragment3912	26
fragment3982	26
fragment3980	26
fragment3921	26
fragment3787	26
fragment4094	26
fragment4095	26
fragment4096	26
fragment2692	26
fragment2691	26
fragment2693	26
fragment2694	26
fragment4093	26
fragment4092	26
fragment3746	26
fragment3744	26
fragment3745	26
fragment3769	26
fragment3775	26
fragment4422	26
fragment4420	26
fragment3765	26
fragment3767	26
fragment3770	26
fragment3703	26
fragment4281	27
fragment4075	27
fragment4280	27
fragment3972	27
fragment3997	27
fragment3998	27
fragment4074	27
fragment4073	27
fragment4080	27
fragment4079	27
fragment4123	27
fragment4027	27
fragment8835	27
fragment8808	27
fragment4077	27
fragment3966	27
fragment4002	27
fragment8801	27
fragment8829	27
fragment4076	27
fragment4078	27
fragment3983	27
fragment3952	27
fragment8888	27
fragment3929	27
fragment3932	27
fragment3928	27
fragment3948	27
fragment4007	27
fragment8890	27
fragment3967	27
fragment3974	27
fragment3956	27
fragment3949	27
fragment3950	27
fragment3797	27
fragment3798	27
fragment3999	27
fragment4003	27
fragment3751	27
fragment8884	27
fragment8885	27
fragment8807	27
fragment8871	27
fragment8833	27
fragment8813	27
fragment8803	27
fragment3939	27
fragment3942	27
fragment3963	27
fragment3954	27
fragment8822	27
fragment8815	27
fragment8831	27
fragment8799	27
fragment8802	27
fragment3945	27
fragment3953	27
fragment3955	27
fragment3970	27
fragment3959	27
fragment4097	27
fragment4010	27
fragment3814	27
fragment8785	27
fragment8798	27
fragment8795	27
fragment8797	27
fragment4106	27
fragment4108	27
fragment3794	27
fragment3884	27
fragment4098	27
fragment4014	27
fragment4085	27
fragment3803	27
fragment3813	27
fragment4086	27
fragment3924	27
fragment3783	27
fragment3818	27
fragment3841	27
fragment4090	27
fragment3802	27
fragment3806	27
fragment3886	27
fragment3885	27
fragment3868	27
fragment3829	27
fragment3831	27
fragment3855	27
fragment3856	27
fragment3834	27
fragment3825	27
fragment4087	27
fragment4089	27
fragment3869	27
fragment3900	27
fragment3870	27
fragment2560	27
fragment3872	27
fragment3849	27
fragment3824	27
fragment3879	27
fragment3880	27
fragment3887	27
fragment3991	27
fragment3877	27
fragment3882	27
fragment3820	27
fragment3826	27
fragment3866	27
fragment3867	27
fragment3893	27
fragment3881	27
fragment3862	27
fragment3852	27
fragment3851	27
fragment3848	27
fragment38218	-1
fragment9495	28
fragment3197	28
fragment3174	28
fragment10438	28
fragment9492	28
fragment5258	28
fragment10450	28
fragment9514	28
fragment10444	28
fragment3093	28
fragment10436	28
fragment8938	28
fragment10428	28
fragment10440	28
fragment9720	29
fragment9616	29
fragment9647	29
fragment9649	29
fragment9645	29
fragment9672	29
fragment9620	29
fragment9610	29
fragment9614	29
fragment9627	29
fragment9629	29
fragment9625	29
fragment9626	29
fragment9729	29
fragment9639	29
fragment9704	29
fragment9630	29
fragment9735	29
fragment9692	29
fragment9643	29
fragment9676	29
fragment9680	29
fragment9661	29
fragment63	29
fragment9689	29
fragment5152	29
fragment9677	29
fragment9996	29
fragment9668	29
fragment9655	29
fragment9652	29
fragment9654	29
fragment9715	29
fragment3645	29
fragment2306	29
fragment38156	-1
fragment9594	30
fragment9593	30
fragment38155	30
fragment2814	-1
fragment2815	-1
fragment2816	-1
fragment2822	31
fragment31679	31
fragment31676	31
fragment31674	31
fragment38158	-1
fragment9980	32
fragment9977	32
fragment10519	32
fragment10518	32
fragment10517	32
fragment9983	32
fragment1909	32
fragment1568	33
fragment1465	33
fragment1473	33
fragment1425	-1
fragment1571	-1
fragment1855	34
fragment1477	34
fragment1517	-1
fragment1574	-1
fragment1516	-1
fragment1461	-1
fragment37470	-1
fragment1547	35
fragment1478	35
fragment1859	-1
fragment2592	-1
fragment9805	36
fragment9753	36
fragment37944	36
fragment9759	36
fragment9751	36
fragment9846	36
fragment9845	36
fragment9808	36
fragment9800	36
fragment2677	36
fragment9801	36
fragment9777	36
fragment9783	36
fragment9786	36
fragment9782	36
fragment9789	36
fragment9795	36
fragment9787	36
fragment9781	36
fragment4260	36
fragment9794	36
fragment9792	36
fragment1886	-1
fragment7763	37
fragment7716	37
fragment7717	37
fragment7772	37
fragment7771	37
fragment7762	37
fragment7765	37
fragment4624	37
fragment15438	37
fragment7769	37
fragment7732	37
fragment7761	37
fragment7739	37
fragment7746	37
fragment7572	37
fragment36028	37
fragment6637	37
fragment6609	37
fragment8229	37
fragment7724	37
fragment7731	37
fragment7694	37
fragment7509	37
fragment7736	37
fragment7741	37
fragment6651	37
fragment20861	37
fragment7758	37
fragment7744	37
fragment7757	37
fragment35273	37
fragment7740	37
fragment7742	37
fragment6409	37
fragment7427	37
fragment5688	37
fragment5411	37
fragment6294	37
fragment22125	37
fragment8914	37
fragment6749	37
fragment7756	37
fragment7730	37
fragment9326	37
fragment6611	37
fragment8911	37
fragment6406	37
fragment6459	37
fragment6468	37
fragment18826	37
fragment18417	37
fragment6612	37
fragment6664	37
fragment7426	37
fragment6618	37
fragment6515	37
fragment5421	37
fragment7775	37
fragment6271	37
fragment6916	37
fragment6835	37
fragment6604	37
fragment6646	37
fragment6388	37
fragment6456	37
fragment6508	37
fragment6457	37
fragment6461	37
fragment6701	37
fragment6617	37
fragment8517	37
fragment6602	37
fragment6418	37
fragment36483	37
fragment6455	37
fragment6703	37
fragment7277	37
fragment6541	37
fragment6485	37
fragment6489	37
fragment6603	37
fragment6601	37
fragment37678	37
fragment6410	37
fragment6648	37
fragment5702	37
fragment6319	37
fragment6345	37
fragment5968	37
fragment8528	37
fragment6702	37
fragment5410	37
fragment5408	37
fragment6490	37
fragment6770	37
fragment6802	37
fragment8530	37
fragment6644	37
fragment8526	37
fragment8522	37
fragment6401	37
fragment37668	37
fragment6506	37
fragment8515	37
fragment37690	37
fragment7260	37
fragment6054	37
fragment8908	37
fragment7264	37
fragment37677	37
fragment20883	37
fragment6116	37
fragment37692	37
fragment6824	37
fragment6066	37
fragment6786	37
fragment5957	37
fragment6614	37
fragment6642	37
fragment7266	37
fragment6640	37
fragment6405	37
fragment6108	37
fragment7256	37
fragment606	37
fragment6101	37
fragment4894	37
fragment6606	37
fragment6276	37
fragment6350	37
fragment6504	37
fragment8531	37
fragment6875	37
fragment6437	37
fragment6493	37
fragment6516	37
fragment5413	37
fragment6788	37
fragment6782	37
fragment7273	37
fragment6808	37
fragment6784	37
fragment6668	37
fragment2706	37
fragment6336	37
fragment7245	37
fragment6282	37
fragment6351	37
fragment24307	37
fragment7253	37
fragment6507	37
fragment6505	37
fragment7280	37
fragment6833	37
fragment7344	37
fragment6551	37
fragment6057	37
fragment6056	37
fragment6779	37
fragment6917	37
fragment20565	37
fragment20365	37
fragment6818	37
fragment7402	37
fragment7350	37
fragment5701	37
fragment7347	37
fragment8514	37
fragment6311	37
fragment6343	37
fragment6279	37
fragment6509	37
fragment6347	37
fragment6073	37
fragment6879	37
fragment6727	37
fragment6747	37
fragment6745	37
fragment6695	37
fragment6757	37
fragment37679	37
fragment3010	37
fragment30144	37
fragment7444	37
fragment6106	37
fragment37713	37
fragment6357	37
fragment6325	37
fragment8510	37
fragment4855	37
fragment20826	37
fragment12814	37
fragment6348	37
fragment7339	37
fragment6883	37
fragment6828	37
fragment6925	37
fragment6724	37
fragment5899	37
fragment6731	37
fragment6746	37
fragment5420	37
fragment6743	37
fragment6707	37
fragment7340	37
fragment37686	37
fragment6361	37
fragment6333	37
fragment3391	37
fragment631	37
fragment8444	37
fragment6849	37
fragment6411	37
fragment6712	37
fragment6321	37
fragment37699	37
fragment6102	37
fragment5962	37
fragment7478	37
fragment7117	37
fragment6870	37
fragment1604	37
fragment6893	37
fragment6885	37
fragment6872	37
fragment6859	37
fragment6868	37
fragment6127	37
fragment6416	37
fragment2561	37
fragment37685	37
fragment6942	37
fragment6047	37
fragment6848	37
fragment7401	37
fragment6408	37
fragment6052	37
fragment7248	37
fragment7442	37
fragment7279	37
fragment6718	37
fragment7391	37
fragment6337	37
fragment6341	37
fragment6863	37
fragment6864	37
fragment6363	37
fragment6690	37
fragment7337	37
fragment6065	37
fragment6721	37
fragment37665	37
fragment7270	37
fragment8529	37
fragment10568	37
fragment5406	37
fragment37674	37
fragment37675	37
fragment5695	37
fragment7777	37
fragment7778	37
fragment38072	37
fragment37667	37
fragment6295	37
fragment6386	37
fragment6344	37
fragment7338	37
fragment5192	38
fragment4908	38
fragment37622	38
fragment5070	38
fragment4714	38
fragment5145	38
fragment5190	38
fragment5195	38
fragment5193	38
fragment5144	38
fragment5143	38
fragment5187	38
fragment5189	38
fragment5078	38
fragment5081	38
fragment37905	38
fragment4930	38
fragment4654	38
fragment4960	38
fragment4950	38
fragment5204	38
fragment5047	38
fragment5044	38
fragment4927	38
fragment4905	38
fragment4902	38
fragment4599	38
fragment5176	38
fragment5180	38
fragment27046	38
fragment5149	38
fragment4725	38
fragment4718	38
fragment5170	38
fragment4728	38
fragment2604	38
fragment5089	38
fragment4947	38
fragment5121	38
fragment4907	38
fragment6316	38
fragment4936	38
fragment5245	38
fragment4697	38
fragment4701	38
fragment4712	38
fragment4729	38
fragment4727	38
fragment4723	38
fragment4722	38
fragment4716	38
fragment4937	38
fragment5098	38
fragment4901	38
fragment5240	38
fragment4810	38
fragment4906	38
fragment4939	38
fragment4691	38
fragment4703	38
fragment4717	38
fragment5226	38
fragment9563	38
fragment6428	38
fragment4653	38
fragment4910	38
fragment5241	38
fragment5122	38
fragment4652	38
fragment5243	38
fragment4926	38
fragment4923	38
fragment5244	38
fragment5242	38
fragment4921	38
fragment4920	38
fragment5179	38
fragment4925	38
fragment5061	38
fragment4933	38
fragment4918	38
fragment4885	38
fragment4886	38
fragment5177	38
fragment4958	38
fragment37897	38
fragment5091	38
fragment4919	38
fragment2587	39
fragment4833	39
fragment5235	39
fragment6431	40
fragment4967	40
fragment4969	40
fragment4965	40
fragment4862	40
fragment4964	40
fragment4835	40
fragment4834	40
fragment4796	40
fragment4795	40
fragment5119	40
fragment5115	40
fragment4739	40
fragment4674	40
fragment5019	40
fragment5117	40
fragment5111	40
fragment4737	40
fragment10627	40
fragment5206	40
fragment4856	40
fragment5131	40
fragment5134	40
fragment5135	40
fragment5132	40
fragment4645	40
fragment5021	40
fragment5031	40
fragment4983	40
fragment5222	40
fragment4671	40
fragment4646	40
fragment5056	40
fragment4863	40
fragment5012	40
fragment4874	40
fragment4672	40
fragment5148	40
fragment4987	40
fragment4975	40
fragment5198	40
fragment5059	40
fragment4827	40
fragment4962	40
fragment4961	40
fragment4830	40
fragment4828	40
fragment5011	40
fragment4883	40
fragment4982	40
fragment4984	40
fragment4878	40
fragment4870	40
fragment4871	40
fragment5082	40
fragment4665	40
fragment5140	40
fragment5139	40
fragment2579	40
fragment4990	40
fragment4971	40
fragment5062	40
fragment4876	40
fragment5109	40
fragment4868	40
fragment4867	40
fragment4757	40
fragment5137	40
fragment4647	40
fragment4648	40
fragment6430	40
fragment4880	40
fragment4881	40
fragment5014	40
fragment5016	40
fragment4972	40
fragment4979	40
fragment4663	40
fragment5009	40
fragment5095	40
fragment5004	40
fragment5007	40
fragment5005	40
fragment4993	40
fragment4994	40
fragment4976	40
fragment4978	40
fragment4980	40
fragment4981	40
fragment4754	40
fragment5165	40
fragment5006	40
fragment5003	40
fragment4588	41
fragment4589	41
fragment38193	41
fragment4539	41
fragment5209	41
fragment5208	41
fragment4537	41
fragment4528	41
fragment4533	41
fragment4527	41
fragment4544	41
fragment4530	41
fragment5212	41
fragment4521	41
fragment4520	41
fragment4541	41
fragment4524	41
fragment4519	41
fragment7813	42
fragment7812	42
fragment7840	42
fragment7795	42
fragment7985	42
fragment7984	42
fragment7806	42
fragment7807	42
fragment38165	42
fragment38162	42
fragment7966	42
fragment7751	42
fragment7837	42
fragment7838	42
fragment7964	42
fragment7960	42
fragment7754	42
fragment7750	42
fragment7753	42
fragment7749	42
fragment7748	42
fragment2047	-1
fragment7497	43
fragment2318	43
fragment2599	43
fragment2314	43
fragment2316	43
fragment5032	43
fragment7948	43
fragment4692	43
fragment4693	43
fragment7914	43
fragment7947	43
fragment4785	43
fragment4784	43
fragment4640	43
fragment4747	43
fragment4775	43
fragment4774	43
fragment4779	43
fragment4790	43
fragment4547	43
fragment6142	43
fragment5034	43
fragment4841	43
fragment4838	43
fragment5162	43
fragment5033	43
fragment5035	43
fragment5024	43
fragment5163	43
fragment4614	43
fragment4625	43
fragment4675	43
fragment4684	43
fragment4636	43
fragment4619	43
fragment4635	43
fragment4677	43
fragment4676	43
