SequenceName	ClusterNumber
fragment10848	20
fragment10878	20
fragment10243	20
fragment10053	20
fragment10052	20
fragment10846	20
fragment10844	20
fragment10836	20
fragment10199	20
fragment10257	20
fragment10256	20
fragment10276	20
fragment10130	20
fragment10127	20
fragment10855	20
fragment10333	20
fragment10293	20
fragment10351	20
fragment10134	20
fragment10796	20
fragment10828	20
fragment10158	20
fragment10218	20
fragment10345	20
fragment10398	20
fragment10332	20
fragment10303	20
fragment10279	20
fragment10281	20
fragment10265	20
fragment10263	20
fragment1625	20
fragment10388	20
fragment10311	20
fragment6710	20
fragment10175	20
fragment10190	20
fragment10187	20
fragment10343	20
fragment10151	20
fragment10152	20
fragment10301	20
fragment10297	20
fragment10095	20
fragment10072	20
fragment10122	20
fragment10135	20
fragment10366	20
fragment10300	20
fragment10268	20
fragment10114	20
fragment10087	20
fragment10083	20
fragment10096	20
fragment10100	20
fragment10829	20
fragment28815	20
fragment10235	20
fragment10234	20
fragment10163	20
fragment37818	20
fragment38152	20
fragment24665	20
fragment10284	20
fragment10285	20
fragment10086	20
fragment10116	20
fragment10118	20
fragment8975	20
fragment8976	20
fragment10076	20
fragment37543	20
fragment37947	20
fragment10287	20
fragment10165	20
fragment10387	20
fragment10334	20
fragment10108	20
fragment10090	20
fragment10354	20
fragment6379	20
fragment10386	20
fragment10412	20
fragment8978	20
fragment10207	20
fragment10068	20
fragment8981	20
fragment8979	20
fragment10237	20
fragment10067	20
fragment10254	20
fragment10314	20
fragment10065	20
fragment10031	20
fragment10341	20
fragment10442	21
fragment2534	21
fragment3081	21
fragment2533	21
fragment8974	21
fragment9299	21
fragment10439	22
fragment9512	22
fragment9238	22
fragment8934	22
fragment10425	22
fragment9936	22
fragment10493	22
fragment2309	22
fragment10429	22
fragment10443	23
fragment9410	23
fragment3258	23
fragment3222	23
fragment3220	23
fragment3076	23
fragment3074	23
fragment9576	23
fragment3224	23
fragment3104	23
fragment3055	23
fragment3314	23
fragment3226	23
fragment3227	23
fragment3078	23
fragment3079	23
fragment3193	23
fragment3190	23
fragment3347	23
fragment10465	23
fragment3286	23
fragment3246	23
fragment3288	23
fragment3253	23
fragment37921	23
fragment3244	23
fragment3268	23
fragment3284	23
fragment3248	23
fragment3184	23
fragment3241	23
fragment3331	23
fragment3178	23
fragment1580	23
fragment3308	23
fragment1919	23
fragment3291	23
fragment3236	23
fragment3647	23
fragment3186	23
fragment3238	23
fragment3360	23
fragment3261	23
fragment3310	23
fragment3255	23
fragment3257	23
fragment3274	23
fragment3271	23
fragment9495	24
fragment3197	24
fragment3174	24
fragment10438	24
fragment9492	24
fragment5258	24
fragment10450	24
fragment9514	24
fragment10444	24
fragment3093	24
fragment10436	24
fragment8938	24
fragment10428	24
fragment10440	24
fragment3907	25
fragment3908	25
fragment3915	25
fragment3918	25
fragment3912	25
fragment38082	25
fragment38079	25
fragment38081	25
fragment11088	26
fragment2990	26
fragment11089	26
fragment10902	27
fragment10897	27
fragment11086	27
fragment11280	28
fragment11281	28
fragment10895	28
fragment11087	28
fragment4305	29
fragment1989	29
fragment4359	29
fragment2715	29
fragment10785	29
fragment2720	29
fragment2722	29
fragment2725	29
fragment2713	29
fragment2248	29
fragment2723	29
fragment2716	29
fragment2717	29
fragment1979	30
fragment57	30
fragment67	30
fragment10623	30
fragment2550	30
fragment4283	31
fragment37880	31
fragment3756	31
fragment3757	31
fragment4301	31
fragment4297	31
fragment3746	31
fragment3744	31
fragment3745	31
fragment3769	31
fragment3775	31
fragment4422	31
fragment4420	31
fragment3765	31
