SequenceName	ClusterNumber
fragment2412	1
fragment2413	1
fragment25382	1
fragment25383	1
fragment38190	1
fragment38147	1
fragment14403	1
fragment2460	1
fragment2459	1
fragment14389	1
fragment3654	1
fragment37059	1
fragment36741	1
fragment36681	1
fragment36839	1
fragment36775	1
fragment36852	1
fragment31656	1
fragment29824	1
fragment29830	1
fragment29822	1
fragment30130	1
fragment31465	1
fragment29663	1
fragment29672	1
fragment13217	1
fragment12087	1
fragment23495	1
fragment32919	1
fragment32921	1
fragment13223	1
fragment13275	1
fragment31619	1
fragment27774	1
fragment27773	1
fragment1889	1
fragment29981	1
fragment29985	1
fragment36540	1
fragment29927	1
fragment22713	1
fragment23560	1
fragment14593	1
fragment15346	1
fragment14744	1
fragment21	1
fragment12214	1
fragment13357	1
fragment13366	1
fragment23854	1
fragment23801	1
fragment23800	1
fragment28833	1
fragment28835	1
fragment28834	1
fragment28832	1
fragment12208	1
fragment38221	1
fragment28827	1
fragment3558	1
fragment31206	1
fragment30777	1
fragment28065	1
fragment28070	1
fragment30449	1
fragment33381	1
fragment32762	1
fragment30448	1
fragment30466	1
fragment15781	1
fragment33103	1
fragment27126	1
fragment27104	1
fragment38241	1
fragment13049	1
fragment16488	1
fragment16506	1
fragment23113	1
fragment15313	1
fragment28885	1
fragment29224	1
fragment29196	1
fragment18650	1
fragment4232	1
fragment4231	1
fragment4218	1
fragment4449	1
fragment24753	1
fragment25738	1
fragment24825	1
fragment1895	1
fragment26348	1
fragment25571	1
fragment25019	1
fragment25021	1
fragment25014	1
fragment25015	1
fragment24793	1
fragment24649	1
fragment24615	1
fragment25028	1
fragment25469	1
fragment25660	1
fragment25490	1
fragment25665	1
fragment25607	1
fragment10148	1
fragment10149	1
fragment9191	1
fragment9277	1
fragment9293	1
fragment9291	1
fragment9285	1
fragment9278	1
fragment9176	1
fragment9171	1
fragment9404	1
fragment9388	1
fragment3331	1
fragment3178	1
fragment1580	1
fragment3308	1
fragment2722	1
fragment2725	1
fragment8610	1
fragment8606	1
fragment4038	1
fragment4086	1
fragment3924	1
fragment3783	1
fragment3818	1
fragment3841	1
fragment1516	1
fragment2599	1
fragment2314	1
fragment5316	1
fragment7163	1
fragment7916	1
fragment8006	1
fragment10698	1
fragment8112	1
fragment8100	1
fragment7989	1
fragment8175	1
fragment7830	1
fragment7821	1
fragment38088	1
fragment5649	1
fragment5648	1
fragment9861	1
fragment9914	1
fragment9924	1
fragment9087	1
fragment9116	1
fragment9063	1
fragment9072	1
fragment9047	1
fragment4361	1
fragment2106	1
fragment1959	1
fragment38222	1
fragment38223	1
fragment14458	1
fragment26133	1
fragment26198	1
fragment26201	1
fragment26117	1
fragment26131	1
fragment14387	1
fragment14523	1
fragment24647	1
fragment24641	1
fragment24644	1
fragment24643	1
fragment26285	1
fragment24639	1
fragment3427	1
fragment2994	1
fragment37056	1
fragment37066	1
fragment36770	1
fragment31544	1
fragment29894	1
fragment31482	1
fragment31506	1
fragment31442	1
fragment1579	1
fragment27787	1
fragment27853	1
fragment29670	1
fragment23494	1
fragment13214	1
fragment32913	1
fragment32915	1
fragment32920	1
fragment13228	1
fragment31430	1
fragment30257	1
fragment33518	1
fragment33443	1
fragment33431	1
fragment29938	1
fragment29972	1
fragment29921	1
fragment23534	1
fragment23559	1
fragment23585	1
fragment23014	1
fragment12407	1
fragment23950	1
fragment33	1
fragment13365	1
fragment23798	1
fragment23792	1
fragment11210	1
fragment27587	1
fragment27584	1
fragment33000	1
fragment3561	1
fragment31164	1
fragment30492	1
fragment31114	1
fragment32772	1
fragment31125	1
fragment31123	1
fragment30615	1
fragment30959	1
fragment30842	1
fragment30841	1
fragment33561	1
fragment13104	1
fragment33373	1
fragment27169	1
fragment12389	1
fragment29215	1
fragment38216	1
fragment12928	1
fragment36607	1
fragment12081	1
fragment36608	1
fragment11362	1
fragment13854	1
fragment13853	1
fragment29232	1
fragment33079	1
fragment28764	1
fragment6810	1
fragment4234	1
fragment25737	1
fragment24818	1
fragment10417	1
fragment25565	1
fragment24907	1
fragment24898	1
fragment35285	1
fragment24931	1
fragment24902	1
fragment25025	1
fragment25036	1
fragment25041	1
fragment25046	1
fragment25773	1
fragment26045	1
fragment25662	1
fragment25825	1
fragment25815	1
fragment4154	1
fragment10050	1
fragment10192	1
fragment10193	1
fragment10272	1
fragment10121	1
fragment1919	1
fragment3291	1
fragment3236	1
fragment3647	1
fragment3186	1
fragment3238	1
fragment2713	1
fragment2248	1
fragment2723	1
fragment8781	1
fragment8574	1
fragment8577	1
fragment4028	1
fragment4050	1
fragment4090	1
fragment3802	1
fragment3806	1
fragment3886	1
fragment3885	1
fragment3868	1
fragment3829	1
fragment3831	1
fragment3855	1
fragment3856	1
fragment38195	1
fragment3834	1
fragment3825	1
fragment1574	1
fragment7845	1
fragment7919	1
fragment10757	1
fragment2316	1
fragment7815	1
fragment5486	1
fragment5467	1
fragment5303	1
fragment7197	1
fragment8545	1
fragment7149	1
fragment7165	1
fragment7995	1
fragment7997	1
fragment7993	1
fragment10733	1
fragment10750	1
fragment6840	1
fragment8117	1
fragment7512	1
fragment6981	1
fragment8097	1
fragment8207	1
fragment37887	1
fragment5372	1
fragment5377	1
fragment5652	1
fragment5386	1
fragment9918	1
fragment9909	1
fragment9865	1
fragment9768	1
fragment9930	1
fragment9887	1
fragment9074	1
fragment8994	1
fragment9083	1
fragment9031	1
fragment9069	1
fragment9071	1
fragment9050	1
fragment2158	1
fragment24598	1
fragment26247	1
fragment26264	1
fragment14456	1
fragment25335	1
fragment26278	1
fragment26282	1
fragment26283	1
fragment36778	1
fragment36797	1
fragment36827	1
fragment36826	1
fragment36767	1
fragment36968	1
fragment31545	1
fragment29832	1
fragment29818	1
fragment29893	1
fragment29366	1
fragment29668	1
fragment32456	1
fragment27788	1
