SequenceName	ClusterNumber
fragment37900	5
fragment14586	5
fragment25408	5
fragment25405	5
fragment25409	5
fragment14494	5
fragment14624	5
fragment14735	5
fragment14395	5
fragment14539	5
fragment26354	5
fragment25423	5
fragment25425	5
fragment26164	5
fragment26179	5
fragment26181	5
fragment25153	5
fragment25199	5
fragment25240	5
fragment26091	5
fragment26088	5
fragment25256	5
fragment14583	5
fragment14712	5
fragment14553	5
fragment14551	5
fragment25156	5
fragment25392	5
fragment26236	5
fragment25397	5
fragment37275	5
fragment14731	5
fragment14732	5
fragment14634	5
fragment14451	5
fragment14382	5
fragment14400	5
fragment14526	5
fragment14530	5
fragment26220	5
fragment26196	5
fragment26163	5
fragment25248	5
fragment25234	5
fragment9523	5
fragment25233	5
fragment25149	5
fragment25148	5
fragment25215	5
fragment25257	5
fragment25219	5
fragment25224	5
fragment14611	5
fragment14555	5
fragment14706	5
fragment25393	5
fragment26238	5
fragment25400	5
fragment14702	5
fragment14703	5
fragment14531	5
fragment14529	5
fragment14537	5
fragment26209	5
fragment26217	5
fragment25164	5
fragment25249	5
fragment25217	5
fragment25411	5
fragment25151	5
fragment26302	5
fragment14646	5
fragment14630	5
fragment14543	5
fragment14606	5
fragment25246	5
fragment14571	5
fragment26299	5
fragment14658	5
fragment14635	5
fragment14637	5
fragment14636	5
fragment14639	5
fragment14713	5
fragment25243	5
fragment14581	5
fragment14592	5
fragment14550	5
fragment26307	5
fragment25278	5
fragment14558	5
fragment14591	5
fragment14561	5
fragment14572	5
fragment26305	5
fragment26310	5
fragment14720	5
fragment14697	5
fragment14680	5
fragment14686	5
fragment25211	5
fragment14582	5
fragment14609	5
fragment14674	5
fragment14670	5
fragment14650	5
fragment14687	5
fragment14692	5
fragment25202	5
fragment14602	5
fragment14610	5
fragment14557	5
fragment14573	5
fragment14663	5
fragment14721	5
fragment14638	5
fragment14655	5
fragment25168	5
fragment14668	5
fragment14665	5
fragment25145	5
fragment14622	5
fragment14666	5
fragment14704	5
fragment14678	5
fragment25270	5
fragment25192	5
fragment8769	6
fragment8771	6
fragment37189	6
fragment37085	6
fragment1583	6
fragment23973	6
fragment37072	6
fragment37071	6
fragment37068	6
fragment37102	6
fragment22716	6
fragment33014	6
fragment37237	6
fragment37197	6
fragment37029	6
fragment36701	6
fragment6813	6
fragment12934	6
fragment13343	6
fragment23785	6
fragment23897	6
fragment23782	6
fragment23781	6
fragment22717	6
fragment23976	6
fragment2597	6
fragment38191	6
fragment2918	6
fragment23588	6
fragment37157	6
fragment37155	6
fragment37141	6
fragment37125	6
fragment37122	6
fragment12937	6
fragment12933	6
fragment13349	6
fragment13346	6
fragment2745	6
fragment33041	6
fragment33042	6
fragment22364	6
fragment130	6
fragment3560	6
fragment22934	6
fragment30125	6
fragment37154	6
fragment37153	6
fragment37191	6
fragment37156	6
fragment37116	6
fragment37100	6
fragment37110	6
fragment23071	6
fragment27879	6
fragment37915	6
fragment22607	6
fragment37593	6
fragment37176	6
fragment37172	6
fragment37171	6
fragment37148	6
fragment37159	6
fragment37034	6
fragment37097	6
fragment37120	6
fragment36691	6
fragment37090	6
fragment37139	6
fragment37104	6
fragment37200	6
fragment37105	6
fragment30015	6
fragment29844	6
fragment31644	6
fragment29860	6
fragment6676	6
fragment32619	6
fragment16320	6
fragment27924	6
fragment23587	6
fragment140	6
fragment141	6
fragment31745	6
fragment33009	6
fragment21574	6
fragment37039	6
fragment37096	6
fragment37094	6
fragment37127	6
fragment37142	6
fragment37136	6
fragment37137	6
fragment37086	6
fragment23914	6
fragment29833	6
fragment22594	6
fragment12941	6
fragment12942	6
fragment3579	6
fragment3484	6
fragment27183	6
fragment29987	6
fragment11467	6
fragment33027	6
fragment23561	6
fragment15600	6
fragment11495	6
fragment22962	6
fragment22961	6
fragment35365	6
fragment37168	6
fragment37166	6
fragment37175	6
fragment37040	6
fragment37145	6
fragment37133	6
fragment37132	6
fragment36694	6
fragment36693	6
fragment36757	6
fragment37026	6
fragment37088	6
fragment29797	6
fragment29799	6
fragment29852	6
fragment29829	6
fragment31625	6
fragment31626	6
fragment22582	6
fragment3576	6
fragment3489	6
fragment3488	6
fragment2536	6
fragment10	6
fragment22	6
fragment23540	6
fragment13358	6
