SequenceName	ClusterNumber
fragment2092	12
fragment2104	12
fragment37872	13
fragment2664	13
fragment2731	13
fragment1947	13
fragment1597	13
fragment1596	13
fragment38233	13
fragment38232	13
fragment3006	14
fragment3007	14
fragment2585	14
fragment3677	14
fragment37873	14
fragment37856	14
fragment3680	14
fragment3679	14
fragment3684	14
fragment2662	14
fragment3681	14
fragment3682	14
fragment2670	14
fragment2669	14
fragment2824	-1
fragment8769	15
fragment8771	15
fragment37189	15
fragment37085	15
fragment1583	15
fragment23973	15
fragment37072	15
fragment37071	15
fragment37068	15
fragment37102	15
fragment22716	15
fragment33014	15
fragment37237	15
fragment37197	15
fragment37029	15
fragment36701	15
fragment6813	15
fragment12934	15
fragment13343	15
fragment23785	15
fragment23897	15
fragment23782	15
fragment23781	15
fragment22717	15
fragment23976	15
fragment2597	15
fragment38191	15
fragment2918	15
fragment23588	15
fragment37157	15
fragment37155	15
fragment37141	15
fragment37125	15
fragment37122	15
fragment12937	15
fragment12933	15
fragment13349	15
fragment13346	15
fragment2745	15
fragment33041	15
fragment33042	15
fragment22364	15
fragment130	15
fragment3560	15
fragment22934	15
fragment30125	15
fragment37154	15
fragment37153	15
fragment37191	15
fragment37156	15
fragment37116	15
fragment37100	15
fragment37110	15
fragment23071	15
fragment27879	15
fragment37915	15
fragment22607	15
fragment37593	15
fragment37176	15
fragment37172	15
fragment37171	15
fragment37148	15
fragment37159	15
fragment37034	15
fragment37097	15
fragment37120	15
fragment36691	15
fragment37090	15
fragment37139	15
fragment37104	15
fragment37200	15
fragment37105	15
fragment30015	15
fragment29844	15
fragment31644	15
fragment29860	15
fragment6676	15
fragment32619	15
fragment16320	15
fragment27924	15
fragment23587	15
fragment140	15
fragment141	15
fragment31745	15
fragment33009	15
fragment21574	15
fragment37039	15
fragment37096	15
fragment37094	15
fragment37127	15
fragment37142	15
fragment37136	15
fragment37137	15
fragment37086	15
fragment23914	15
fragment29833	15
fragment22594	15
fragment12941	15
fragment12942	15
fragment3579	15
fragment3484	15
fragment27183	15
fragment29987	15
fragment11467	15
fragment33027	15
fragment23561	15
fragment15600	15
fragment11495	15
fragment22962	15
fragment22961	15
fragment35365	15
fragment37168	15
fragment37166	15
fragment37175	15
fragment37040	15
fragment37145	15
fragment37133	15
fragment37132	15
fragment36694	15
fragment36693	15
fragment36757	15
fragment37026	15
fragment37088	15
fragment29797	15
fragment29799	15
fragment29852	15
fragment29829	15
fragment31625	15
fragment31626	15
fragment22582	15
fragment3576	15
fragment3489	15
fragment3488	15
fragment2536	15
fragment10	15
fragment22	15
fragment23540	15
fragment13358	15
fragment12213	15
fragment12210	15
fragment12215	15
fragment12196	15
fragment12260	15
fragment24630	15
fragment24629	15
fragment28087	15
fragment37042	15
fragment37129	15
fragment22588	15
fragment23484	15
fragment13231	15
fragment13229	15
fragment4351	15
fragment4355	15
fragment29966	15
fragment29932	15
fragment23552	15
fragment23539	15
fragment23542	15
fragment13377	15
fragment12211	15
fragment12219	15
fragment12217	15
fragment12216	15
fragment33480	15
fragment23960	15
fragment14794	15
fragment13350	15
fragment33097	15
fragment27125	15
fragment32741	15
fragment32205	15
fragment13213	15
fragment13211	15
fragment17310	15
fragment17311	15
fragment17237	15
fragment29195	15
fragment37180	15
fragment37169	15
fragment37174	15
fragment37124	15
fragment36745	15
fragment29823	15
fragment31461	15
fragment22579	15
fragment22576	15
fragment23485	15
fragment23481	15
fragment23512	15
fragment23511	15
fragment29943	15
fragment29956	15
fragment22320	15
fragment22322	15
fragment23557	15
fragment13359	15
fragment13378	15
fragment13354	15
fragment13353	15
fragment13376	15
fragment22708	15
fragment14781	15
fragment22616	15
fragment22315	15
fragment27585	15
fragment27588	15
fragment3587	15
fragment3588	15
fragment12367	15
fragment30508	15
fragment27166	15
fragment27157	15
fragment27135	15
fragment12075	15
fragment29203	15
fragment1039	15
fragment12606	15
fragment37181	15
fragment37188	15
fragment37058	15
fragment37164	15
fragment37162	15
fragment37134	15
fragment37135	15
fragment36686	15
fragment36989	15
fragment2796	15
fragment29826	15
fragment29796	15
fragment23486	15
fragment23479	15
fragment23500	15
fragment12947	15
fragment12949	15
fragment27319	15
fragment33435	15
fragment31568	15
fragment28769	15
fragment23537	15
fragment22317	15
fragment22333	15
fragment23558	15
fragment13372	15
fragment13371	15
fragment23938	15
fragment15301	15
fragment9765	15
fragment14785	15
fragment14787	15
fragment22618	15
fragment23	15
fragment13356	15
fragment13367	15
fragment23840	15
fragment23788	15
fragment23787	15
fragment23789	15
fragment27578	15
fragment30648	15
fragment11997	15
fragment30451	15
fragment30445	15
fragment14150	15
fragment13847	15
fragment13848	15
fragment27112	15
fragment27163	15
fragment5880	15
fragment27123	15
fragment27131	15
fragment27128	15
fragment29186	15
fragment37059	15
fragment36741	15
fragment36681	15
fragment36839	15
fragment36775	15
fragment36852	15
fragment31656	15
fragment29824	15
fragment29830	15
fragment29822	15
fragment30130	15
fragment31465	15
fragment29663	15
fragment29672	15
fragment13217	15
fragment12087	15
fragment23495	15
fragment32919	15
fragment32921	15
fragment13223	15
fragment13275	15
fragment31619	15
fragment27774	15
fragment27773	15
fragment1889	15
fragment29981	15
fragment29985	15
fragment36540	15
fragment29927	15
fragment22713	15
fragment23560	15
fragment14593	15
fragment15346	15
fragment14744	15
fragment21	15
fragment12214	15
fragment13357	15
fragment13366	15
fragment23854	15
fragment23801	15
fragment23800	15
fragment28833	15
fragment28835	15
fragment28834	15
fragment28832	15
fragment12208	15
fragment38221	15
fragment28827	15
fragment3558	15
fragment31206	15
fragment30777	15
fragment28065	15
fragment28070	15
fragment30449	15
fragment33381	15
fragment32762	15
fragment30448	15
fragment30466	15
fragment15781	15
fragment33103	15
fragment27126	15
fragment27104	15
fragment38241	15
fragment13049	15
fragment16488	15
fragment16506	15
fragment23113	15
fragment15313	15
fragment28885	15
fragment29224	15
fragment29196	15
fragment18650	15
fragment37056	15
fragment37066	15
fragment36770	15
fragment31544	15
fragment29894	15
fragment31482	15
fragment31506	15
fragment31442	15
fragment1579	15
fragment27787	15
fragment27853	15
fragment29670	15
fragment23494	15
fragment13214	15
fragment32913	15
fragment32915	15
fragment32920	15
fragment13228	15
fragment31430	15
fragment30257	15
fragment33518	15
fragment33443	15
fragment33431	15
fragment29938	15
fragment29972	15
fragment29921	15
fragment23534	15
fragment23559	15
fragment23585	15
fragment23014	15
fragment12407	15
fragment23950	15
fragment33	15
fragment13365	15
fragment23798	15
fragment23792	15
fragment11210	15
fragment27587	15
fragment27584	15
fragment33000	15
fragment3561	15
fragment31164	15
fragment30492	15
fragment31114	15
fragment32772	15
fragment31125	15
fragment31123	15
fragment30615	15
fragment30959	15
fragment30842	15
fragment30841	15
fragment33561	15
fragment13104	15
fragment33373	15
fragment27169	15
fragment12389	15
fragment29215	15
fragment38216	15
fragment12928	15
fragment36607	15
fragment12081	15
fragment36608	15
fragment11362	15
fragment13854	15
fragment13853	15
fragment29232	15
fragment33079	15
fragment28764	15
fragment6810	15
fragment36778	15
fragment36797	15
fragment36827	15
fragment36826	15
fragment36767	15
fragment36968	15
fragment31545	15
fragment29832	15
fragment29818	15
fragment29893	15
fragment29366	15
fragment29668	15
fragment32456	15
fragment27788	15
fragment31648	15
fragment23672	15
fragment23493	15
fragment23502	15
fragment23503	15
fragment23496	15
fragment23482	15
fragment22092	15
fragment13222	15
fragment13282	15
fragment31425	15
fragment31436	15
fragment31641	15
fragment31642	15
fragment31645	15
fragment37917	15
fragment28643	15
fragment26966	15
fragment29917	15
fragment23582	15
fragment22325	15
fragment22331	15
fragment12406	15
fragment5714	15
fragment23946	15
fragment7	15
fragment3509	15
fragment13363	15
fragment22603	15
fragment12237	15
fragment22468	15
fragment13411	15
fragment13382	15
fragment13464	15
fragment23793	15
fragment23795	15
fragment23802	15
fragment23805	15
fragment26374	15
fragment26373	15
fragment26371	15
fragment26372	15
fragment11188	15
fragment11200	15
fragment12861	15
fragment12859	15
fragment28829	15
fragment28825	15
fragment22313	15
fragment30960	15
fragment30770	15
fragment30576	15
fragment33391	15
fragment30473	15
fragment30474	15
fragment29192	15
fragment33571	15
fragment13102	15
fragment33369	15
fragment31171	15
fragment31135	15
fragment33402	15
fragment33598	15
fragment13912	15
fragment13913	15
fragment33101	15
fragment33100	15
fragment38217	15
fragment12926	15
fragment13085	15
fragment35036	15
fragment35035	15
fragment12077	15
fragment12076	15
fragment34541	15
fragment7501	15
fragment11361	15
fragment28862	15
fragment29235	15
fragment11172	15
fragment13714	15
fragment11623	15
fragment30433	15
fragment4294	15
fragment7411	15
fragment29205	15
fragment18943	15
fragment18503	15
fragment20641	15
fragment34800	15
fragment1904	15
fragment36824	15
fragment36809	15
fragment36899	15
fragment9974	15
fragment31546	15
fragment29903	15
fragment29821	15
fragment29837	15
fragment31566	15
fragment31567	15
fragment29840	15
fragment27808	15
fragment27786	15
fragment10556	15
fragment32255	15
fragment3553	15
fragment3552	15
fragment23509	15
fragment23499	15
fragment23501	15
fragment32926	15
fragment32928	15
fragment32933	15
fragment32932	15
fragment13225	15
fragment13221	15
fragment13277	15
fragment13284	15
fragment13279	15
fragment28641	15
fragment29969	15
fragment23548	15
fragment11010	15
fragment34897	15
fragment22892	15
fragment22335	15
fragment23008	15
fragment12412	15
fragment12408	15
fragment18	15
fragment23822	15
fragment22605	15
fragment22604	15
fragment23827	15
fragment23763	15
fragment22459	15
fragment12255	15
fragment22380	15
fragment22381	15
fragment23664	15
fragment23665	15
fragment22357	15
fragment30967	15
fragment12488	15
fragment14003	15
fragment30658	15
fragment30536	15
fragment30592	15
fragment30240	15
fragment30499	15
fragment30488	15
fragment30498	15
fragment30507	15
fragment33397	15
fragment29184	15
fragment29188	15
fragment830	15
fragment5418	15
fragment13100	15
fragment13101	15
fragment33376	15
fragment33371	15
fragment27160	15
fragment27167	15
fragment31254	15
fragment31253	15
fragment33387	15
fragment30837	15
fragment31258	15
fragment31208	15
fragment29214	15
fragment33105	15
fragment29219	15
fragment13974	15
fragment32646	15
fragment33110	15
fragment29258	15
fragment13074	15
fragment12929	15
fragment13076	15
fragment34546	15
fragment11149	15
fragment13769	15
fragment33095	15
fragment37745	15
fragment18095	15
fragment18542	15
fragment18540	15
fragment18479	15
fragment20462	15
fragment20979	15
fragment37728	15
fragment36838	15
fragment36935	15
fragment29892	15
fragment29851	15
fragment31492	15
fragment31379	15
fragment31503	15
fragment11375	15
fragment1917	15
fragment27785	15
fragment37493	15
fragment32273	15
fragment33454	15
fragment22088	15
fragment12095	15
fragment13276	15
fragment12170	15
fragment13281	15
fragment13280	15
fragment37803	15
fragment28606	15
fragment28638	15
fragment26982	15
