SequenceName	ClusterNumber
fragment5421	7
fragment7775	7
fragment6271	7
fragment6916	7
fragment6835	7
fragment5117	7
fragment5111	7
fragment4737	7
fragment10627	7
fragment4541	7
fragment4679	7
fragment6604	7
fragment6646	7
fragment6388	7
fragment6456	7
fragment6508	7
fragment6457	7
fragment6461	7
fragment6701	7
fragment6617	7
fragment8517	7
fragment5206	7
fragment4856	7
fragment5131	7
fragment5134	7
fragment5135	7
fragment5132	7
fragment4645	7
fragment5021	7
fragment4524	7
fragment4519	7
fragment4681	7
fragment4683	7
fragment6602	7
fragment6418	7
fragment36483	7
fragment6455	7
fragment6703	7
fragment7277	7
fragment6541	7
fragment6485	7
fragment6489	7
fragment5031	7
fragment4983	7
fragment5222	7
fragment4671	7
fragment6603	7
fragment6601	7
fragment37678	7
fragment6410	7
fragment6648	7
fragment5702	7
fragment6319	7
fragment6345	7
fragment5968	7
fragment8528	7
fragment6702	7
fragment5410	7
fragment5408	7
fragment6490	7
fragment6770	7
fragment6802	7
fragment8530	7
fragment4646	7
fragment5056	7
fragment4863	7
fragment5012	7
fragment4874	7
fragment4672	7
fragment5148	7
fragment4987	7
fragment4975	7
fragment6644	7
fragment8526	7
fragment8522	7
fragment6401	7
fragment37668	7
fragment6506	7
fragment8515	7
fragment37690	7
fragment7260	7
fragment6054	7
fragment8908	7
fragment7264	7
fragment37677	7
fragment20883	7
fragment6116	7
fragment37692	7
fragment6824	7
fragment6066	7
fragment6786	7
fragment5198	7
fragment5059	7
fragment4827	7
fragment4962	7
fragment4961	7
fragment4830	7
fragment4828	7
fragment5011	7
fragment4883	7
fragment5192	7
fragment4908	7
fragment4982	7
fragment4984	7
fragment5957	7
fragment6614	7
fragment6642	7
fragment7266	7
fragment6640	7
fragment6405	7
fragment6108	7
fragment7256	7
fragment606	7
fragment6101	7
fragment4894	7
fragment6606	7
fragment6276	7
fragment6350	7
fragment6504	7
fragment8531	7
fragment6875	7
fragment6437	7
fragment6493	7
fragment6516	7
fragment5413	7
fragment6788	7
fragment6782	7
fragment7273	7
fragment6808	7
fragment6784	7
fragment4878	7
fragment4870	7
fragment4871	7
fragment5082	7
fragment4665	7
fragment5140	7
fragment5139	7
fragment2579	7
fragment4990	7
fragment37622	7
fragment5070	7
fragment4714	7
fragment5145	7
fragment4971	7
fragment5062	7
fragment6668	7
fragment2706	7
fragment6336	7
fragment7245	7
fragment6282	7
fragment6351	7
fragment24307	7
fragment7253	7
fragment6507	7
fragment6505	7
fragment7280	7
fragment6833	7
fragment7344	7
fragment6551	7
fragment6057	7
fragment6056	7
fragment6779	7
fragment6917	7
fragment20565	7
fragment20365	7
fragment6818	7
fragment7402	7
fragment7350	7
fragment4876	7
fragment5109	7
fragment4868	7
fragment4867	7
fragment4757	7
fragment5137	7
fragment4647	7
fragment4648	7
fragment6430	7
fragment4880	7
fragment4881	7
fragment5014	7
fragment5016	7
fragment5190	7
fragment5195	7
fragment5193	7
fragment5144	7
fragment5143	7
fragment4972	7
fragment4979	7
fragment5701	7
fragment7347	7
fragment8514	7
fragment6311	7
fragment6343	7
fragment6279	7
fragment6509	7
fragment6347	7
fragment6073	7
fragment6879	7
fragment6727	7
fragment6747	7
fragment6745	7
fragment6695	7
fragment6757	7
fragment37679	7
fragment3010	7
fragment30144	7
fragment7444	7
fragment4663	7
fragment5009	7
fragment5095	7
fragment5004	7
fragment5007	7
fragment5005	7
fragment4993	7
fragment4994	7
fragment5187	7
fragment5189	7
fragment5078	7
fragment5081	7
fragment37905	7
fragment4930	7
fragment4654	7
fragment4960	7
fragment4950	7
fragment5204	7
fragment5047	7
fragment5044	7
fragment4976	7
fragment4978	7
fragment4980	7
fragment4981	7
fragment6106	7
fragment37713	7
fragment6357	7
fragment6325	7
fragment8510	7
fragment4855	7
fragment20826	7
fragment12814	7
fragment6348	7
fragment7339	7
fragment6883	7
fragment6828	7
fragment6925	7
fragment6724	7
fragment5899	7
fragment6731	7
fragment6746	7
fragment5420	7
fragment6743	7
fragment6707	7
fragment4754	7
fragment5165	7
fragment5006	7
fragment5003	7
fragment4927	7
fragment4905	7
fragment4902	7
fragment4599	7
fragment5176	7
fragment5180	7
fragment27046	7
fragment7340	7
fragment37686	7
fragment6361	7
fragment6333	7
fragment3391	7
fragment631	7
fragment8444	7
fragment6849	7
fragment6411	7
fragment6712	7
